customer_id,age,gender,income,employment_status,residence_type,years_at_address,education_level,marital_status,num_dependents
9981d28f-a09c-4325-b047-fbeb2483c458,18.0,Female,210215.8489205899,Employed,Own,4.0,Bachelor's,Divorced,2.0
e604d38c-0a9b-4471-b1a7-9435b7c52ba7,35.0,Male,34948.32626363901,Employed,Mortgage,7.0,High School,Single,0.0
c9c1ad45-f4ea-4b97-aaa4-15b56336c815,46.0,Male,67006.89063517321,Unemployed,Own,5.0,PhD,Single,1.0
6a5e6920-bf5a-47e6-93a3-dd5a4b8c5bdc,36.0,Male,21659.296009560374,Self-Employed,Mortgage,1.0,Bachelor's,Single,2.0
fba13732-aa4d-4bb8-b5ae-d2e97ab3137c,,Female,51484.88400809779,Self-Employed,Own,3.0,PhD,Single,3.0
27d54ab0-86d6-4946-9397-abdfaa399b2c,23.0,Other,85639.69887815435,Employed,Own,6.0,Bachelor's,Single,2.0
53ae0bce-0ccc-4432-a913-ed3b7f5c62cc,28.0,Male,72724.54028169248,Retired,Own,,,Married,3.0
b6697d0a-8837-4bbc-9898-06fd86912efe,18.0,Male,61823.872156812184,Employed,Mortgage,3.0,Master's,Married,1.0
dfed2c43-e256-46dc-8f54-86b7c7b5b2bc,47.0,Female,100338.64832240404,Self-Employed,Own,3.0,Other,,1.0
6c04399d-f466-444b-97cb-2f2eaa4ed133,33.0,Male,29027.37593452702,Employed,Own,1.0,Other,Single,2.0
a7087280-34ee-4b67-a1bb-d1838acfd4d6,108.0,Male,64208.47965768527,Employed,,4.0,PhD,Married,1.0
058b5ee1-a2dd-415a-a570-66e86eaebb60,20.0,Male,58392.61354163661,Employed,Mortgage,10.0,High School,Married,0.0
f0b5156b-b82c-4074-afd5-dea589d7fd6c,50.0,Female,234050.6344549105,Employed,Rent,6.0,High School,Married,2.0
97777f10-f2d2-493f-8e85-140d0f9aeb70,40.0,Male,90940.80789906855,Employed,,5.0,,Single,2.0
6c914882-612e-43c7-bb36-8cf45ad5a309,27.0,Male,,Retired,Own,6.0,Bachelor's,Single,1.0
6f1e2050-3f71-4dab-9ad1-36d67472bd84,,Female,92555.5745341306,Employed,Mortgage,5.0,Bachelor's,Divorced,1.0
d664d264-4c6e-47ff-b9de-7a3a486822b9,18.0,Male,,Employed,Mortgage,2.0,Master's,Single,1.0
ac672695-a54b-406c-b1a3-3f6de3dbe202,,Male,82298.1353230533,Self-Employed,Rent,5.0,PhD,Single,0.0
a3506764-37af-463b-82ac-1c61c9eaa5b9,54.0,Male,39238.93612029346,Retired,Mortgage,,PhD,Single,1.0
97d3d50e-6697-4f77-93d6-40ccf4382911,45.0,Female,100853.73819726334,Retired,Mortgage,5.0,Bachelor's,Married,1.0
ed3d5159-c2f5-4a5f-945f-f4db9ce91544,36.0,Male,37185.98201848107,Employed,Own,4.0,Bachelor's,Single,1.0
9c296b78-90f6-4dce-b1f4-e511e6f9c201,66.0,Male,30687.010959459873,Employed,Rent,6.0,High School,Married,0.0
c75861c1-c0ac-43e0-b083-807316e7d97b,46.0,Male,173580.15138683072,Unemployed,Mortgage,4.0,,Married,2.0
21a496a8-638b-4370-935d-1936d7d2f88f,32.0,Male,79238.38146443355,Employed,Rent,2.0,Master's,Single,0.0
316482fe-10a0-4260-8fbd-6062ab6d9aa8,28.0,Female,156206.45118477716,Employed,Own,5.0,Bachelor's,Single,2.0
58f1a399-fbc7-4e98-b7ad-0afc5f429866,24.0,Male,,Employed,Mortgage,6.0,Bachelor's,Widowed,2.0
e17766b1-82ce-4e0c-903e-eaf204f73882,35.0,Female,47346.5178836892,Unemployed,Own,6.0,Master's,Single,1.0
64880945-ad1d-4537-97f3-4368c2efeecb,44.0,Female,70683.88827745465,Employed,Mortgage,4.0,Master's,Single,1.0
b8875caf-1991-403f-906e-ccbc3a8359b6,51.0,Male,70302.5152945898,Unemployed,Rent,6.0,High School,Married,4.0
76b90472-7470-424c-b9f6-b641063ff61e,30.0,Male,52467.46886271127,Employed,Own,7.0,Bachelor's,Widowed,1.0
5fb8d16c-2720-497d-b2eb-d6899be578c7,54.0,,,Employed,Mortgage,6.0,Bachelor's,,0.0
89b4db80-8a32-484a-a401-461af5b92b3c,31.0,Male,23381.446026849313,Employed,Own,3.0,Bachelor's,Single,1.0
8e969227-72e7-4b51-ae54-ac6d2ff8e87e,282.0,Male,213713.00308267266,Employed,,5.0,Bachelor's,Divorced,
a3922a4e-4f2c-486f-a27b-0edd8d7f9371,28.0,Male,67007.9782365957,Employed,Own,4.0,High School,Married,2.0
dcaeedcd-67d7-4873-8f7b-524587aa2080,26.0,Male,46793.42432480685,Employed,Rent,7.0,Bachelor's,Widowed,0.0
bc033a02-2d9e-4145-bf5a-c17aa926550e,27.0,Male,262887.1405360606,Student,Rent,3.0,PhD,,1.0
9620bee6-6406-4ace-93a5-e8508950ddd6,21.0,Female,12739.151710993126,Student,Mortgage,5.0,High School,Single,0.0
bfb8abb9-a18c-4492-b4e0-079a98fb4727,36.0,,27610.976532734774,Self-Employed,Own,4.0,,Married,1.0
e5141d91-8127-4cf9-803b-d70b054dc5a9,108.0,Female,23653.499131896955,Employed,Mortgage,6.0,Master's,Widowed,1.0
9d88e7a4-f763-41e6-9f9f-9701b819544a,33.0,Female,120341.00600295706,Unemployed,Rent,8.0,Master's,Married,2.0
1ff49f0a-9435-4cb1-b24a-f3fba016db34,50.0,Male,,Employed,Own,8.0,Master's,Married,1.0
edda1677-4e08-4b81-ac4d-6c0037abaaf8,53.0,Female,39484.47008662467,Employed,Mortgage,,Bachelor's,Divorced,1.0
c4811514-2cee-4a3a-b3e9-d42f19960b40,32.0,Female,66749.31112759521,Retired,Own,6.0,Bachelor's,Married,1.0
77ec2100-ec28-417a-92ec-c3bd16757d7e,42.0,Female,,Employed,Own,4.0,High School,Single,0.0
8eb232b8-54b5-4b05-af67-8fc82308961b,47.0,Female,52768.49600290092,Retired,Own,4.0,Bachelor's,Married,1.0
f00d5a65-5fb8-4f18-97d3-ce211f14eb34,44.0,Male,,Employed,Rent,5.0,Bachelor's,Married,0.0
ba236c22-e92a-4b97-91db-1a374204d733,38.0,Female,139004.83054333346,Employed,Mortgage,5.0,Bachelor's,Married,1.0
89b5aab0-c121-49db-af12-b150605fb1eb,31.0,Female,77001.37054699093,Employed,Own,8.0,Master's,Divorced,1.0
929b4c7b-f270-4a23-a957-811d2fd02b45,20.0,Male,26496.422653726764,Employed,Rent,5.0,Bachelor's,Married,1.0
1987e6d0-9a71-41aa-8304-92b3ced89c97,29.0,Male,132605.36992214745,Employed,Mortgage,7.0,High School,Widowed,1.0
ef5e4a66-4fc9-4cd0-af2a-dff8cea4f9c4,18.0,Female,68597.61072371587,Employed,Own,4.0,High School,Widowed,0.0
01e187d8-1a31-4044-95a0-f35665abc9ff,53.0,Male,25101.330879649584,Employed,Own,4.0,Bachelor's,Married,0.0
b26f8bb2-3178-4dbb-9f7f-acac0814b225,40.0,Male,154634.33374875085,Employed,Own,3.0,PhD,,1.0
aa7898aa-95b2-468b-ac92-275a68599dc4,33.0,Female,78925.8614187642,Retired,Mortgage,2.0,High School,Married,
50326fe6-1de9-4c72-82a9-f7e5244cb9a8,18.0,Male,67001.46303484366,Employed,Own,4.0,PhD,Single,
fdb7c107-01e7-4de7-b3a2-ca5f46834cc5,47.0,Male,57687.147595039816,,Rent,2.0,Bachelor's,Single,1.0
8d5af123-085d-47e6-872c-5869d4c933f2,29.0,Male,105303.86122178905,Employed,Mortgage,1.0,Bachelor's,Single,0.0
8f158449-4f40-422f-95b0-2530f020e992,36.0,Male,26253.483638983736,Employed,Rent,4.0,Master's,Divorced,
7d4ed26e-dcd5-4fae-abb3-16a743299780,46.0,Female,,Employed,Own,7.0,Bachelor's,Married,0.0
82e89b5e-4bcb-48bd-bfca-79d85f42cf6b,33.0,Male,20175.557538839195,Student,Mortgage,5.0,PhD,Single,1.0
ae455cc6-b88e-430f-9e1e-994ac5a11f5c,57.0,Female,27414.399387337293,Employed,Rent,7.0,High School,,1.0
21351574-4adb-4f79-bf82-bf843e86cc14,,Male,112451.69274186889,Employed,Own,6.0,Master's,Married,0.0
61cb0527-72e5-4892-8c1c-7204ed5e749b,49.0,Male,34694.61683486315,Unemployed,Own,2.0,Bachelor's,Divorced,0.0
ab6b3f08-a9a0-44ef-ac4f-54163c749c16,180.0,Female,136705.3963473053,Self-Employed,Rent,3.0,,Divorced,1.0
9736bb4f-f5c8-4e3c-aee3-1d4710ecf6ae,69.0,Female,183676.94945068847,Employed,Rent,6.0,High School,Married,1.0
2448ef43-1566-4d1a-ad15-420ba2bc6715,23.0,Female,55225.32485947976,Employed,Mortgage,5.0,High School,Divorced,1.0
3df5516b-3891-47f7-a809-f986d86af8f9,52.0,,146483.35958223123,Retired,Own,6.0,,,0.0
692ac139-1f4a-4ca1-ab85-fd595463adc7,,Male,123297.48068920044,Employed,Rent,7.0,Bachelor's,Married,2.0
e0354d75-a90d-45ad-8c8f-e6ceb69f627c,42.0,Male,25147.925940986814,Employed,Mortgage,5.0,High School,Single,4.0
dd7902fc-db61-4a80-a9f7-c6d1c6475ae2,39.0,Other,81137.06160545933,Employed,Rent,7.0,Master's,Single,1.0
fb756923-f910-4bb3-b105-32523990e2c9,55.0,Male,,Employed,Mortgage,2.0,PhD,Divorced,2.0
105dd35c-7d12-4b6b-87b3-d329cfec1804,49.0,Female,,Employed,Mortgage,3.0,Master's,Single,
1966d047-db64-4c52-a7e7-eec3ecd5afa3,23.0,Female,79132.88175247247,Self-Employed,Rent,4.0,High School,Married,0.0
4398018f-8c9d-4a84-a24c-ee91b4992393,46.0,Male,91347.7529659122,Student,Rent,4.0,Bachelor's,Married,0.0
624c69b6-b244-45a7-b7e5-848131c681ec,57.0,,37615.46050088757,Employed,Rent,2.0,High School,Single,0.0
c95d2093-f2e2-4d2f-8af3-c094b61ed8af,56.0,Male,17932.95482371705,Employed,Own,6.0,High School,,1.0
64a70279-8609-4880-af29-c0f72ebbfe0a,18.0,,,Retired,Mortgage,4.0,Master's,Married,1.0
bb4400f1-8baa-4ca5-a47d-5fb6893bfecf,44.0,,,Retired,Mortgage,6.0,Bachelor's,Divorced,1.0
a8c5840f-aa54-468f-a927-4d42288a2e51,41.0,Female,47119.76993144439,Employed,Mortgage,4.0,High School,Married,2.0
89207bc4-8439-4ed9-9a64-845ef49816ad,35.0,Female,28537.034498896654,Employed,Own,7.0,PhD,Single,2.0
c4ca0233-4273-4de8-abad-2b997fa8c425,49.0,Female,55495.67862132431,Employed,Own,5.0,Bachelor's,Single,0.0
635a11f2-5c7a-483d-8a9d-2704e860bcb1,31.0,Female,84334.02228796743,Employed,Mortgage,5.0,High School,Married,1.0
90ce82e8-e9a5-4368-9812-9eb27c13f47a,47.0,Female,116984.74826336408,Employed,Rent,6.0,High School,Married,0.0
5da8d6d2-f8b3-4a8b-a05f-b8bc8a16a06c,51.0,Female,14565.78435151589,Self-Employed,Own,2.0,Bachelor's,Married,2.0
48acdcf8-f92d-4dcd-805a-fd9405fe16de,45.0,Female,36148.7952084487,,,5.0,Bachelor's,Widowed,0.0
d5d4999b-39d8-4a14-a9fa-c66650c74b31,50.0,Male,54431.436842753916,Employed,Own,6.0,Bachelor's,Married,2.0
0b73ca1c-d1dc-41e5-a9a1-44751958a981,47.0,Female,,Self-Employed,Rent,7.0,,Married,0.0
b4d70339-1424-4cfc-93da-35053daaae57,22.0,Male,158340.99697583297,Unemployed,Mortgage,6.0,Other,Single,2.0
3735262d-4184-4b03-84dd-7054144823f7,44.0,Female,48495.26310718721,Unemployed,Own,7.0,Bachelor's,Single,0.0
518d38f8-6904-4328-871c-db5df728a97a,62.0,Female,86659.25450703746,Self-Employed,Mortgage,2.0,Bachelor's,Divorced,0.0
4c60b543-541b-489c-b5d9-c07c9d9363ea,42.0,Female,85165.12230227109,Employed,Rent,5.0,Other,,1.0
b7584252-fd9c-4d09-8442-46cfacf14cbe,21.0,Female,66240.5629053568,Unemployed,Own,3.0,High School,Divorced,1.0
c391a132-8626-49ab-818b-6aa27016f6ad,44.0,Female,23759.64238979978,Self-Employed,Mortgage,5.0,PhD,Single,1.0
137ba9ec-f569-4392-8c3a-3ed86e152f71,47.0,Female,36152.47692343895,Retired,Rent,3.0,High School,Married,0.0
6307d4d1-21c9-415d-9104-5a16ef15ab72,40.0,Male,122157.66791657153,Employed,Own,4.0,Bachelor's,Married,
523c0ed4-acd3-4c0b-b65d-95c2522c12e1,24.0,Male,12261.228486141055,Retired,Own,3.0,,,0.0
4674a0eb-47ed-46dd-9da4-ec0f21ee0f6c,45.0,Male,144209.83237359195,Unemployed,Own,6.0,Bachelor's,Single,1.0
b28935e7-8e5b-4f68-bdcf-3be05e4d9d2f,47.0,,65608.98576408747,Employed,Mortgage,4.0,Bachelor's,Single,0.0
f765f8a0-ce43-47c4-abfd-dbf938498d35,18.0,Female,73260.01468387763,Employed,Own,4.0,High School,Married,2.0
d61169a1-ff46-46bf-894d-916deb6d2fed,38.0,Female,56369.9813406308,,Rent,5.0,,Single,1.0
1a2a73ed-562b-4f79-8374-59eef50bea63,43.0,Female,39755.52044745365,Employed,Mortgage,4.0,Bachelor's,Married,2.0
42803aa0-55ac-4d06-be9d-a9517329af6e,56.0,Male,17993.681277033935,Retired,Own,9.0,Bachelor's,Single,1.0
c7706e6d-1fc7-45eb-88b1-2a442dc149dd,28.0,Female,118194.42849350642,Retired,,6.0,PhD,Married,1.0
f7336094-6b2b-48b9-85c7-f3bed183010f,47.0,Female,56074.67492307269,Retired,Own,7.0,High School,Single,0.0
cc1b4157-ec9f-4c54-9e0a-72ab7f5db163,43.0,Male,41435.95678851194,Employed,Rent,2.0,PhD,Divorced,1.0
61b862b2-181d-40f9-b0d3-ce6fb437e204,55.0,Female,150199.60780371228,Employed,Own,3.0,High School,Divorced,
7ee50afd-1f3a-4502-bb1a-56bdafaea21d,70.0,Female,89156.88255740881,Student,Own,4.0,Master's,Married,1.0
f93e08d5-bea2-4dfe-873f-6e1baf908e3c,47.0,Female,12123.94940258659,Employed,Mortgage,1.0,High School,Single,0.0
bf3b1681-0e4d-464e-b97e-8bfbd3ec2149,41.0,Male,106035.72710194445,Employed,Own,9.0,Master's,Widowed,0.0
aca58d95-915a-4c30-8b86-b5a1ca6fbff8,45.0,Female,,Employed,Mortgage,7.0,High School,Married,1.0
21d7ef88-448e-4408-acce-bc8640ac9243,30.0,Male,73903.57856789712,Employed,Own,2.0,Bachelor's,Married,3.0
861d3a8f-d24c-49a6-b776-fc5da2d99503,47.0,,73674.16912907478,Employed,Own,7.0,Bachelor's,Married,0.0
f0b0e729-6ce3-4d67-ad30-c94b4111e681,18.0,Female,146838.89212708783,Employed,Rent,6.0,PhD,Single,4.0
6c362d23-1916-4984-8510-c97a89fd09b5,61.0,Female,26140.820289098097,Employed,Own,5.0,Bachelor's,Married,0.0
e27a984d-6548-41d0-bfcd-9eb1a7cad415,18.0,Male,23232.704476256706,Employed,Own,0.0,PhD,Married,3.0
046606f6-3c7a-412d-aafd-3660e5199bd9,39.0,Male,88156.19297630228,Employed,Rent,7.0,High School,Married,4.0
20afaf9e-0f7c-49ad-8b48-3935cc09de64,,Female,68773.70896323842,Student,Rent,4.0,Bachelor's,Married,0.0
3db8014a-8dc5-4246-a85d-938be64f8ec0,28.0,Female,73225.75769513879,Employed,Rent,4.0,Bachelor's,Married,2.0
e7354db2-5ce4-424b-b35b-9f78f55f2e80,52.0,Male,194057.80117357092,Employed,Mortgage,7.0,Master's,Single,0.0
75757602-2d02-423f-ad25-32e51d0678b7,46.0,,19473.357111889054,Employed,Own,8.0,Bachelor's,Single,3.0
ec50ace4-80a5-4e65-afa2-855967c96204,20.0,Male,,Unemployed,Rent,,Bachelor's,Married,0.0
06905ba5-17e0-4df5-97df-85b33429c8cf,41.0,Female,129010.62397378936,Employed,Rent,7.0,PhD,Married,0.0
c161b06c-1397-4542-9e65-3990fecd0ded,37.0,Female,72693.56740320844,Self-Employed,,1.0,,Married,0.0
3360d115-48b5-4c88-8f63-5f4a2b9a118e,18.0,Female,143173.84525340528,,Mortgage,10.0,Bachelor's,Widowed,0.0
03aa96d2-2ea2-4aec-bac2-84dd32a95261,34.0,Male,68915.69001042323,Employed,Own,4.0,Bachelor's,Married,0.0
ed6f4ee3-e44e-4cd1-b8ef-a3bc9457f388,32.0,Male,52891.315592572566,Employed,Rent,6.0,,Widowed,3.0
e7354db2-5ce4-424b-b35b-9f78f55f2e80,52.0,Male,194057.80117357092,Employed,Mortgage,7.0,Master's,Single,0.0
7e000029-c47f-4b05-851b-5f38c0697f1d,27.0,Male,58598.46475015065,Retired,Rent,4.0,Master's,Divorced,0.0
6e3c4532-1434-4f62-acac-028cba220065,64.0,Male,,Employed,Own,4.0,Bachelor's,Married,
8d244e3e-c4da-4ddb-a0b1-5abaa6a27967,55.0,Female,51643.58188053283,Employed,Mortgage,6.0,,Single,1.0
ea299a22-9914-457d-b62f-b6ee172dc647,18.0,Male,18442.20566738679,Employed,,4.0,Bachelor's,Married,3.0
b4c21dd6-2ed1-4d37-b63f-a63fa1d29dff,35.0,Male,127846.6415455098,Employed,Rent,5.0,PhD,Married,2.0
da3c45ca-43d7-4f2b-b69d-e1e34eed4124,24.0,Male,60774.69854357897,Employed,Mortgage,9.0,Bachelor's,Single,0.0
8d73f2a6-5c49-4ad1-b4b0-601442d6e3c8,38.0,Female,84495.5765630928,Retired,Own,2.0,,Married,2.0
7e34edc3-dbe9-464c-b6b2-41f316f2af16,41.0,Female,392325.32006920385,Self-Employed,Own,9.0,PhD,Single,0.0
817b6767-56e8-4e7e-a5f9-79cda1010d68,57.0,Male,75805.8274526042,,Mortgage,,High School,Married,1.0
6577aba9-9e65-49a5-92f7-d82a70186dce,23.0,Female,,Self-Employed,Mortgage,5.0,High School,Married,1.0
427f6635-5f7b-4b00-9772-03300f589a93,49.0,Female,459281.5842584426,Employed,Own,3.0,High School,Widowed,1.0
78ccd788-87c8-4346-8434-228151ec8f30,,Female,150079.44123493487,Unemployed,Rent,6.0,PhD,Single,1.0
9c9425d8-2bba-46f4-8383-1cda626cc54d,23.0,Male,162000.54209865478,Self-Employed,Rent,3.0,High School,Single,0.0
66b1f859-adb5-45e6-bb88-e4ef567f3096,44.0,Female,62380.473225627706,Self-Employed,Own,9.0,High School,Single,1.0
ef5e0d74-fe2e-4c0f-9c68-a6142644b6f9,348.0,Other,86460.62494036222,Employed,Mortgage,1.0,Bachelor's,Married,2.0
a550a4d1-8e27-4044-9aa8-33b4a982d88e,46.0,Male,33244.53949180545,Employed,Own,6.0,Bachelor's,Single,
490c3442-98c3-4a3d-8f92-8bca7aecc953,46.0,Other,48175.15770523107,Self-Employed,Own,4.0,PhD,Single,2.0
0490eb68-48f8-4df6-8571-dd83938fdb37,55.0,Male,40876.844767153525,,Mortgage,,High School,Married,1.0
e3a14f5d-6ed5-455d-ad1c-a2b3e5715f31,,Female,104105.77153462246,Self-Employed,Own,6.0,High School,Single,0.0
a03e7003-e29c-4897-9429-25a0768e212d,18.0,Male,41406.2633171522,Employed,Mortgage,8.0,Master's,Single,0.0
b7a745e2-e327-419f-9895-cceaafe2ff5c,49.0,Female,19831.12065857014,Employed,Rent,4.0,,Divorced,0.0
276732d3-a502-4c4b-9b03-34d80f4d6c40,18.0,Other,35131.73003865225,Employed,Own,9.0,High School,Single,2.0
90fdbb3e-6173-467d-9020-91168a608ef3,41.0,Female,50330.624840826786,Employed,Own,0.0,Master's,Married,0.0
e16c77ac-e69b-425c-a8e9-772b8fd7dced,47.0,Male,75704.48515641603,Student,Mortgage,9.0,Bachelor's,Married,2.0
68e438e0-5a57-4306-b0dc-80e80aee5a68,18.0,Male,32185.108466232323,Employed,Own,8.0,Bachelor's,Single,0.0
4c6694ab-57b5-4de2-b1ae-84bec7be05c6,19.0,Male,53388.64692643583,Self-Employed,Rent,2.0,PhD,Single,0.0
d6e9fa04-df04-4782-81e6-206862d70bec,66.0,Male,47407.634109527324,Employed,Rent,6.0,Master's,Divorced,1.0
931414e8-510e-441f-be67-e8e90a88e6ca,53.0,Female,34426.1965745597,Employed,Mortgage,6.0,Bachelor's,Married,0.0
779d7db4-23ca-4f2f-b9a7-59de2fb9950b,65.0,Female,49628.05688026162,Self-Employed,Rent,5.0,Other,Single,1.0
91a17855-aabd-4589-b736-5e1b36f1374d,36.0,Female,39471.28672945497,Employed,Own,7.0,Other,Single,0.0
afdc8a51-a34c-4c78-97a9-9ae771757228,35.0,Female,57102.63138274206,Employed,Mortgage,5.0,Bachelor's,Married,1.0
00cb9caa-bbdf-4574-89b8-f7ba98a7fea2,47.0,Female,52752.83249111343,Employed,Mortgage,6.0,Master's,Single,1.0
84e3b774-569a-4ef0-9f86-5633ab7aeb66,65.0,Female,,Employed,Mortgage,6.0,Bachelor's,Single,3.0
436d977b-6431-4bbe-8e44-c9dc81b61c87,35.0,Male,172663.72383801866,Employed,Rent,4.0,Bachelor's,Married,0.0
e3b2f985-2ad0-457e-b30c-19bc1073c0c3,37.0,Male,99021.19801072216,Employed,Rent,9.0,High School,Single,0.0
107380cb-46d9-434d-9feb-21c760b2d14b,19.0,,113721.0869219708,Employed,Rent,,PhD,Divorced,4.0
10372a5c-b893-408a-9219-02163d211daf,18.0,Male,80863.60420306337,,Mortgage,18.0,Bachelor's,Single,1.0
565f2ea8-0a03-48cd-870b-230ceb044ecb,18.0,Male,53691.495984510824,Employed,Own,0.0,Bachelor's,,1.0
2bf998ad-c92a-4b0c-a56f-fbd8c4329e78,18.0,Male,49820.86799931267,Employed,Own,7.0,Bachelor's,Married,1.0
f77e1ee6-0c15-4b28-8728-971988c75e8a,21.0,Male,26404.016487409623,Employed,Rent,6.0,Master's,Married,1.0
7d283421-243f-45fe-bc47-16ad0970d09d,36.0,Other,,Employed,Rent,10.0,Master's,Married,0.0
1f0733df-7b68-4323-87a2-ee6fd166eb08,63.0,Male,72225.02303033987,Employed,Rent,8.0,Bachelor's,Married,0.0
9255273f-ed09-40f7-9217-4fb08e6b3085,,Male,,Self-Employed,Own,,Bachelor's,Married,2.0
92701d60-7c4f-48e4-a7a0-2a3d620f230b,53.0,Female,81275.79714787257,Employed,Rent,6.0,Bachelor's,Married,1.0
f301bb6c-b306-4300-8879-d93272540ab7,52.0,Female,63126.34542814203,Employed,Mortgage,7.0,Bachelor's,Married,3.0
7394d796-51c4-443b-b07d-b671caea9ae5,,Male,37931.653189090604,Unemployed,Own,5.0,Bachelor's,Single,0.0
ee1eedbf-4634-4607-b260-a3ed02dec88f,25.0,Male,41544.072630607334,Employed,Mortgage,42.0,PhD,Single,1.0
3ff5ea79-7cae-4dfe-b4dc-70c6e8acd757,68.0,Female,27997.653866241188,Unemployed,Mortgage,,High School,Single,1.0
7af6cd41-99a7-499b-a005-f5e1a97a2846,58.0,Male,63665.78659066673,Employed,Rent,9.0,Bachelor's,Married,3.0
fb26699f-1bf5-427f-8ea8-be58e2cae78d,39.0,Male,49189.05467649134,Self-Employed,Own,7.0,Master's,Single,2.0
be66de49-ca6d-4803-b75e-a48f6f747d68,28.0,Female,147839.63546934686,Employed,Mortgage,6.0,High School,Single,2.0
043486c3-a64d-4c1d-96f2-83191a936d0c,34.0,Male,63563.88382948563,Employed,Own,6.0,Bachelor's,Single,1.0
7f37c8f7-5dfe-477c-9ea0-f4f1d8355a00,38.0,,,,Rent,10.0,High School,Married,0.0
f8d78cbc-5a5d-4cc5-9f98-2a0dac184ef9,51.0,Male,,Self-Employed,Mortgage,7.0,Bachelor's,Single,2.0
1e7c30a0-7614-47f3-9817-3ad5ca1ac0b5,45.0,Male,,Employed,Own,6.0,High School,Married,2.0
f44f5031-a82d-4879-87cc-4d1c7bf6b2ad,49.0,Female,112446.02192302606,Employed,Rent,7.0,Master's,Single,0.0
4169de84-0ad3-48b9-ac10-180ec8d2382a,32.0,Female,153051.7404720808,Self-Employed,Own,8.0,High School,Single,2.0
9594eea8-4381-4e47-9f3c-5c8a651076d6,47.0,Male,22340.220732204227,Employed,Mortgage,5.0,Bachelor's,Single,3.0
00c85e9a-408a-4d2f-8c86-e6b66ffcc6e5,32.0,Male,63215.61385778506,Unemployed,Own,8.0,High School,Single,1.0
e4dc4306-8b20-4e3e-82b7-c0488d3543be,47.0,Male,23294.452750797544,Employed,Own,5.0,High School,Married,0.0
3cbb32de-5a37-4e11-ab9c-7d7c8b713ce4,38.0,Female,128251.6081413259,Self-Employed,Mortgage,3.0,Bachelor's,Married,1.0
9f8c2c51-9f39-46a5-8d81-31f52719bfdb,38.0,Male,66346.52001936213,Employed,,,Bachelor's,Widowed,1.0
7f0386fa-13ba-4c91-a0a5-fde6939f71a2,18.0,Female,199580.6988901691,Employed,Mortgage,8.0,Master's,Single,2.0
2767ec01-6e8b-4bd6-afcf-7c8ed5b1f09d,45.0,Male,33904.96779995986,,Own,8.0,High School,Married,0.0
ffd8ca90-cc12-444b-bdcc-5163cf3b5aa8,44.0,,162940.87116868605,Unemployed,Mortgage,6.0,High School,Married,1.0
640933ec-c68b-451f-84a2-092d2777fe38,49.0,Other,37977.571031623724,,Own,6.0,Bachelor's,Divorced,0.0
2976aab2-2a26-4770-8ddb-1b36272c0588,44.0,Male,23262.929369574307,Employed,Rent,,Other,Single,3.0
6b2d9ccc-6279-403c-a1a2-cfe7810d5c57,41.0,Male,,Employed,Own,4.0,Master's,Single,2.0
2212b446-f39e-4b73-a24a-7b893f22cd74,27.0,Male,16768.950898583753,Employed,Own,2.0,Bachelor's,Married,2.0
e44cbd41-ce36-492a-98e9-d0aac1b6edd4,40.0,,65203.159857132494,Employed,Own,4.0,Bachelor's,,1.0
094f5166-0bae-4d2b-bbec-e5d5a8856294,28.0,Female,34364.89314094627,Employed,Own,5.0,Bachelor's,Single,2.0
797d3028-85f1-4c46-b473-bdb490ff3e09,30.0,Male,151143.17458216296,Employed,Rent,4.0,High School,Single,
8a8a4105-c0eb-4875-b439-67294b8e5509,29.0,Male,84859.915179589,Employed,Own,3.0,Bachelor's,Married,0.0
1e7f92ad-ea39-43ff-a14f-ea786e2f1d3b,29.0,Male,65828.49152269257,Employed,Mortgage,4.0,Bachelor's,Married,1.0
29788933-78db-404e-87e3-c9551e49e6e1,55.0,Other,74975.25282619709,Student,Mortgage,2.0,High School,Single,1.0
92419671-da2f-499b-a923-895d08429e20,57.0,Female,137155.1566748588,,Own,1.0,High School,Divorced,3.0
2c5d849c-4f8c-41b9-98d7-88d94d515b58,39.0,Male,16763.148949302948,Retired,Own,1.0,PhD,Divorced,1.0
4926ce5f-7878-4140-ac2a-4f71a77d95f1,28.0,Female,27756.931482934837,Self-Employed,Own,3.0,Bachelor's,Married,3.0
c87c1935-d139-46d8-84e0-137119fc9448,46.0,Male,39655.70262413382,Employed,Rent,36.0,Other,Widowed,1.0
067965ab-61e5-48ca-9261-14b7142a6f47,64.0,,59724.69823391544,Retired,Rent,2.0,High School,Married,2.0
a37ae656-2a03-4bf9-9a4d-4948435bfa43,49.0,,78033.77391250053,,Rent,2.0,Master's,Married,2.0
290c4414-8df5-4b01-9c4d-b762ea1af7d2,41.0,Female,177918.73987086816,Employed,Own,1.0,Master's,Married,0.0
5cec4eb5-edd9-4831-9ca3-5cfb04fc6d82,22.0,Female,121654.3356317545,Retired,Mortgage,5.0,High School,Widowed,1.0
b61d1f43-8df8-4ff9-83f8-6f2d436c9e18,27.0,Male,20657.802842816895,Employed,Own,3.0,Bachelor's,Single,2.0
47b885fa-78d8-4dd6-890a-886c36442939,25.0,Male,,Employed,Own,2.0,Bachelor's,Married,1.0
5a947a40-a32e-4ab5-8802-d74aeaef2ec2,56.0,Female,88012.73036536759,Retired,Mortgage,5.0,High School,Single,0.0
